trade_id,timestamp,symbol,direction,status,outcome,risk_tier,margin_allocated,leverage,notional_position,dynamic_tp_pct,dynamic_sl_pct,actual_mfe_pct,actual_mae_pct,gross_return_pct,gross_pnl,fees_paid,slippage_cost,friction_tax,net_pnl,account_equity,drawdown_pct,rejection_reason
683,2026-08-15 20:30:00+00:00,SOLUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.79,3.8,2.98,0.42,0.8,0.07,0.12,0.0,0.0,0.0,0.0,0.01,-0.01,158.67,0.0,
684,2026-08-15 21:00:00+00:00,SOLUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.79,3.8,2.97,0.42,0.8,0.2,0.33,2.0,0.06,0.0,0.0,0.01,0.05,158.72,0.0,
685,2026-08-15 21:15:00+00:00,ETHUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.79,3.8,2.98,0.42,0.8,0.06,0.14,4.0,0.12,0.0,0.0,0.01,0.11,158.83,0.0,
686,2026-08-15 21:15:00+00:00,DOGEUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.79,3.8,2.98,0.42,0.8,0.01,0.31,0.0,0.0,0.0,0.0,0.01,-0.01,158.83,0.0,
687,2026-08-15 22:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.83,3.8,10.62,0.42,0.8,0.52,0.19,0.43,0.05,0.01,0.01,0.02,0.03,158.85,0.0,
688,2026-08-15 23:00:00+00:00,SOLUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.79,3.8,2.98,0.42,0.8,0.21,0.3,4.0,0.12,0.0,0.0,0.01,0.11,158.97,0.0,
689,2026-08-15 23:15:00+00:00,XRPUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.79,3.8,2.98,0.42,0.8,0.25,0.15,24.0,0.72,0.0,0.0,0.01,0.71,159.68,0.0,
690,2026-08-15 23:30:00+00:00,ETHUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,2.85,3.8,10.67,0.42,0.8,0.33,0.09,8.0,0.85,0.01,0.01,0.02,0.83,160.51,0.0,
691,2026-08-16 00:00:00+00:00,BTCUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.8,3.8,3.01,0.42,0.8,0.09,0.13,6.0,0.18,0.0,0.0,0.01,0.18,160.69,0.0,
692,2026-08-16 02:30:00+00:00,SOLUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.8,3.8,3.01,0.42,0.8,0.01,0.37,0.0,0.0,0.0,0.0,0.01,-0.01,160.68,0.0,
693,2026-08-16 02:30:00+00:00,BTCUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.8,3.8,3.01,0.42,0.8,0.01,0.13,7.0,0.21,0.0,0.0,0.01,0.21,160.89,0.0,
694,2026-08-16 02:45:00+00:00,DOGEUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.8,3.8,3.02,0.42,0.8,0.17,0.17,6.0,0.18,0.0,0.0,0.01,0.18,161.06,0.0,
695,2026-08-16 03:00:00+00:00,ETHUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.81,3.8,3.02,0.42,0.8,0.03,0.18,5.0,0.15,0.0,0.0,0.01,0.15,161.21,0.0,
696,2026-08-16 04:45:00+00:00,ETHUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.81,3.8,3.02,0.42,0.8,0.14,0.05,6.0,0.18,0.0,0.0,0.01,0.18,161.38,0.0,
697,2026-08-16 05:15:00+00:00,BTCUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.81,3.8,3.03,0.42,0.8,0.16,0.04,18.0,0.54,0.0,0.0,0.01,0.54,161.92,0.0,
698,2026-08-16 05:15:00+00:00,SOLUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.81,3.8,3.04,0.42,0.8,0.27,0.21,21.0,0.64,0.0,0.0,0.01,0.63,162.56,0.0,
699,2026-08-16 05:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,2.44,3.8,9.14,0.42,0.8,0.22,0.19,3.0,0.27,0.01,0.01,0.02,0.26,162.81,0.0,
700,2026-08-16 07:30:00+00:00,DOGEUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.81,3.8,3.05,0.42,0.8,0.17,0.2,3.0,0.09,0.0,0.0,0.01,0.09,162.9,0.0,
701,2026-08-16 07:30:00+00:00,XRPUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.81,3.8,3.05,0.42,0.8,0.07,0.2,1.0,0.03,0.0,0.0,0.01,0.03,162.92,0.0,
702,2026-08-16 09:15:00+00:00,ETHUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.81,3.8,3.05,0.42,0.8,0.04,0.1,0.0,0.0,0.0,0.0,0.01,-0.01,162.92,0.0,
703,2026-08-16 09:30:00+00:00,ETHUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.81,3.8,3.05,0.42,0.8,0.04,0.1,1.0,0.03,0.0,0.0,0.01,0.03,162.94,0.0,
704,2026-08-16 09:45:00+00:00,XRPUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,2.44,3.8,9.17,0.42,0.8,0.32,0.08,2.0,0.18,0.01,0.01,0.02,0.17,163.11,0.0,
705,2026-08-16 10:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.82,3.8,3.06,0.42,0.8,0.03,0.19,1.0,0.03,0.0,0.0,0.01,0.03,163.14,0.0,
706,2026-08-16 11:45:00+00:00,DOGEUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.82,3.8,3.06,0.42,0.8,0.03,0.13,0.0,0.0,0.0,0.0,0.01,-0.01,163.13,0.0,
707,2026-08-16 12:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.82,3.8,3.06,0.42,0.8,0.03,0.13,0.0,0.0,0.0,0.0,0.01,-0.01,163.13,0.01,
708,2026-08-16 12:15:00+00:00,DOGEUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.92,3.8,10.96,0.42,0.8,0.46,0.14,0.43,0.05,0.01,0.01,0.02,0.03,163.15,0.0,
709,2026-08-16 13:15:00+00:00,BTCUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.26,3.8,12.24,0.42,0.8,0.52,0.01,0.43,0.05,0.01,0.01,0.02,0.03,163.18,0.0,
710,2026-08-16 13:30:00+00:00,ETHUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.26,3.8,12.24,0.46,0.8,0.57,0.04,0.46,0.06,0.01,0.01,0.02,0.03,163.22,0.0,
711,2026-08-16 13:30:00+00:00,SOLUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.82,3.8,3.06,0.42,0.8,0.04,0.19,0.0,0.0,0.0,0.0,0.01,-0.01,163.21,0.0,
712,2026-08-16 14:00:00+00:00,SOLUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.82,3.8,3.06,0.42,0.8,0.03,0.17,0.0,0.0,0.0,0.0,0.01,-0.01,163.2,0.01,
713,2026-08-16 14:30:00+00:00,SOLUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.26,3.8,12.24,0.42,0.8,0.45,0.13,0.43,0.05,0.01,0.01,0.02,0.03,163.23,0.0,
714,2026-08-16 14:30:00+00:00,XRPUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,2.93,3.8,10.97,0.42,0.8,0.28,0.3,7.0,0.77,0.01,0.01,0.02,0.75,163.98,0.0,
715,2026-08-16 17:45:00+00:00,SOLUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.28,3.8,12.3,1.3,0.8,1.57,0.12,1.3,0.16,0.01,0.01,0.02,0.14,164.12,0.0,
716,2026-08-16 18:00:00+00:00,XRPUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.82,3.8,3.08,0.42,0.8,0.09,0.37,0.0,0.0,0.0,0.0,0.01,-0.01,164.12,0.0,
717,2026-08-16 19:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.28,3.8,12.31,1.05,0.8,1.27,0.33,1.05,0.13,0.01,0.01,0.02,0.11,164.22,0.0,
718,2026-08-16 20:00:00+00:00,BTCUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.28,3.8,12.32,0.48,0.8,0.67,0.09,0.48,0.06,0.01,0.01,0.02,0.04,164.26,0.0,
719,2026-08-16 20:00:00+00:00,XRPUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.82,3.8,3.08,0.42,0.8,0.05,0.3,0.0,0.0,0.0,0.0,0.01,-0.01,164.25,0.0,
720,2026-08-16 20:30:00+00:00,XRPUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.29,3.8,12.32,0.87,0.8,1.17,0.19,0.87,0.11,0.01,0.01,0.02,0.08,164.34,0.0,
721,2026-08-16 20:45:00+00:00,ETHUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,HIGH_RISK,0.82,1.5,1.23,0.58,0.84,0.68,0.79,0.58,0.01,0.0,0.0,0.0,0.0,164.34,0.0,
722,2026-08-17 01:00:00+00:00,DOGEUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.29,3.8,12.33,0.55,0.8,0.77,0.33,0.55,0.07,0.01,0.01,0.02,0.05,164.39,0.0,
723,2026-08-17 01:00:00+00:00,ETHUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.29,3.8,12.33,0.99,0.8,1.22,0.6,0.99,0.12,0.01,0.01,0.02,0.1,164.49,0.0,
724,2026-08-17 01:15:00+00:00,SOLUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.29,3.8,12.34,0.82,0.8,1.01,0.45,0.82,0.1,0.01,0.01,0.02,0.08,164.57,0.0,
725,2026-08-17 01:15:00+00:00,BTCUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.29,3.8,12.34,0.67,0.8,0.94,0.15,0.67,0.08,0.01,0.01,0.02,0.06,164.63,0.0,
726,2026-08-17 01:30:00+00:00,XRPUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.29,3.8,12.35,0.55,0.8,0.7,0.26,0.55,0.07,0.01,0.01,0.02,0.05,164.67,0.0,
727,2026-08-17 08:15:00+00:00,ETHUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.82,3.8,3.09,0.42,0.8,0.2,0.62,0.0,0.0,0.0,0.0,0.01,-0.01,164.67,0.0,
728,2026-08-17 08:30:00+00:00,XRPUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,2.47,3.8,9.26,0.42,0.8,0.35,0.26,6.0,0.56,0.01,0.01,0.02,0.54,165.21,0.0,
729,2026-08-17 08:30:00+00:00,BTCUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.83,3.8,3.1,0.42,0.8,0.13,0.42,5.0,0.15,0.0,0.0,0.01,0.15,165.36,0.0,
730,2026-08-17 08:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.83,3.8,3.1,0.42,0.8,0.07,0.31,0.0,0.0,0.0,0.0,0.01,-0.01,165.35,0.0,
731,2026-08-17 08:45:00+00:00,SOLUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,MEDIUM_RISK,0.41,3.0,1.24,0.42,0.8,0.09,0.7,0.0,0.0,0.0,0.0,0.0,-0.0,165.35,0.0,
732,2026-08-17 09:30:00+00:00,DOGEUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,2.48,3.8,9.3,0.42,0.8,0.31,0.17,5.0,0.47,0.01,0.01,0.02,0.45,165.8,0.0,
733,2026-08-17 10:30:00+00:00,SOLUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.83,3.8,3.11,0.42,0.8,0.25,0.54,5.0,0.16,0.0,0.0,0.01,0.15,165.95,0.0,
734,2026-08-17 10:30:00+00:00,BTCUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.32,3.8,12.45,1.22,0.8,1.52,0.31,1.22,0.15,0.01,0.01,0.02,0.13,166.08,0.0,
735,2026-08-17 10:30:00+00:00,ETHUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.83,3.8,3.11,0.42,0.8,0.12,0.56,1.0,0.03,0.0,0.0,0.01,0.03,166.1,0.0,
736,2026-08-17 12:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.83,3.8,3.11,0.42,0.8,0.23,0.36,4.0,0.12,0.0,0.0,0.01,0.12,166.22,0.0,
737,2026-08-17 12:00:00+00:00,XRPUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.83,3.8,3.12,0.42,0.8,0.04,0.17,0.0,0.0,0.0,0.0,0.01,-0.01,166.21,0.0,
738,2026-08-17 12:15:00+00:00,XRPUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.83,3.8,3.12,0.42,0.8,0.28,0.42,3.0,0.09,0.0,0.0,0.01,0.09,166.3,0.0,
739,2026-08-17 12:30:00+00:00,SOLUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.83,3.8,3.12,0.42,0.8,0.15,0.52,4.0,0.12,0.0,0.0,0.01,0.12,166.42,0.0,
740,2026-08-17 13:00:00+00:00,ETHUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.83,3.8,3.12,0.42,0.8,0.16,0.52,1.0,0.03,0.0,0.0,0.01,0.03,166.45,0.0,
741,2026-08-17 13:30:00+00:00,ETHUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.5,3.8,9.36,0.46,0.8,0.58,0.37,0.46,0.04,0.01,0.01,0.02,0.03,166.47,0.0,
742,2026-08-17 14:00:00+00:00,SOLUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.33,3.8,12.49,0.55,0.8,0.74,0.2,0.55,0.07,0.01,0.01,0.02,0.05,166.52,0.0,
743,2026-08-17 14:30:00+00:00,XRPUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.33,3.8,12.49,0.55,0.8,0.7,0.17,0.55,0.07,0.01,0.01,0.02,0.05,166.57,0.0,
744,2026-08-17 14:45:00+00:00,DOGEUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.83,3.8,3.12,0.42,0.8,0.31,0.3,4.0,0.12,0.0,0.0,0.01,0.12,166.69,0.0,
745,2026-08-17 17:45:00+00:00,XRPUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.83,3.8,3.13,0.42,0.8,0.21,0.27,5.0,0.16,0.0,0.0,0.01,0.15,166.84,0.0,
746,2026-08-17 19:45:00+00:00,DOGEUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,2.97,3.8,11.15,0.42,0.8,0.27,0.31,2.0,0.22,0.01,0.01,0.02,0.2,167.04,0.0,
747,2026-08-17 19:45:00+00:00,SOLUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.84,3.8,3.13,0.42,0.8,0.24,0.33,2.0,0.06,0.0,0.0,0.01,0.06,167.1,0.0,
748,2026-08-17 20:30:00+00:00,XRPUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.84,3.8,3.13,0.42,0.8,0.1,0.34,1.0,0.03,0.0,0.0,0.01,0.03,167.12,0.0,
749,2026-08-17 20:30:00+00:00,SOLUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.84,3.8,3.13,0.42,0.8,0.07,0.37,1.0,0.03,0.0,0.0,0.01,0.03,167.15,0.0,
750,2026-08-17 21:00:00+00:00,DOGEUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.84,3.8,3.13,0.42,0.8,0.11,0.28,4.0,0.13,0.0,0.0,0.01,0.12,167.27,0.0,
751,2026-08-17 21:15:00+00:00,ETHUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.84,3.8,3.14,0.42,0.8,0.14,0.48,4.0,0.13,0.0,0.0,0.01,0.12,167.39,0.0,
752,2026-08-17 22:15:00+00:00,XRPUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.84,3.8,3.14,0.42,0.8,0.07,0.38,1.0,0.03,0.0,0.0,0.01,0.03,167.41,0.0,
753,2026-08-17 22:15:00+00:00,SOLUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.84,3.8,3.14,0.42,0.8,0.13,0.41,2.0,0.06,0.0,0.0,0.01,0.06,167.47,0.0,
754,2026-08-17 22:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.84,3.8,3.14,0.42,0.8,0.04,0.34,0.0,0.0,0.0,0.0,0.01,-0.01,167.46,0.0,
755,2026-08-17 23:15:00+00:00,ETHUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.84,3.8,3.14,0.42,0.8,0.18,0.6,1.0,0.03,0.0,0.0,0.01,0.03,167.49,0.0,
756,2026-08-17 23:30:00+00:00,XRPUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.84,3.8,3.14,0.42,0.8,0.13,0.3,3.0,0.09,0.0,0.0,0.01,0.09,167.58,0.0,
757,2026-08-17 23:30:00+00:00,SOLUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,2.51,3.8,9.43,0.42,0.8,0.21,0.25,0.0,0.0,0.01,0.01,0.02,-0.02,167.56,0.01,
758,2026-08-17 23:45:00+00:00,DOGEUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.84,3.8,3.14,0.42,0.8,0.11,0.27,0.0,0.0,0.0,0.0,0.01,-0.01,167.56,0.01,
759,2026-08-18 00:30:00+00:00,DOGEUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.84,3.8,3.14,0.42,0.8,0.11,0.11,0.0,0.0,0.0,0.0,0.01,-0.01,167.55,0.02,
760,2026-08-18 00:45:00+00:00,DOGEUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.84,3.8,3.14,0.42,0.8,0.03,0.2,0.0,0.0,0.0,0.0,0.01,-0.01,167.54,0.02,
761,2026-08-18 01:00:00+00:00,XRPUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.35,3.8,12.57,1.05,0.8,1.24,0.18,1.05,0.13,0.01,0.01,0.02,0.11,167.65,0.0,
762,2026-08-18 01:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.35,3.8,12.57,0.87,0.8,1.02,0.07,0.87,0.11,0.01,0.01,0.02,0.09,167.74,0.0,
763,2026-08-18 01:30:00+00:00,SOLUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.35,3.8,12.58,0.58,0.8,0.77,0.13,0.58,0.07,0.01,0.01,0.02,0.05,167.79,0.0,
764,2026-08-18 01:30:00+00:00,BTCUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,2.52,3.8,9.44,0.42,0.8,0.37,0.1,8.0,0.76,0.01,0.01,0.02,0.74,168.53,0.0,
765,2026-08-18 01:30:00+00:00,ETHUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.37,3.8,12.64,0.87,0.8,1.02,0.15,0.87,0.11,0.01,0.01,0.02,0.09,168.61,0.0,
766,2026-08-18 04:45:00+00:00,SOLUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,2.53,3.8,9.48,0.46,0.8,0.57,0.33,0.46,0.04,0.01,0.01,0.02,0.03,168.64,0.0,
767,2026-08-18 05:45:00+00:00,BTCUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,2.53,3.8,9.49,0.42,0.8,0.32,0.24,3.0,0.28,0.01,0.01,0.02,0.27,168.91,0.0,
768,2026-08-18 06:15:00+00:00,XRPUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,MEDIUM_RISK,0.42,3.0,1.27,0.42,0.8,0.15,0.68,1.0,0.01,0.0,0.0,0.0,0.01,168.92,0.0,
769,2026-08-18 06:30:00+00:00,ETHUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.84,3.8,3.17,0.42,0.8,0.08,0.61,0.0,0.0,0.0,0.0,0.01,-0.01,168.91,0.0,
770,2026-08-18 08:00:00+00:00,BTCUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.84,3.8,3.17,0.42,0.8,0.11,0.28,0.0,0.0,0.0,0.0,0.01,-0.01,168.91,0.01,
771,2026-08-18 08:15:00+00:00,ETHUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.84,3.8,3.17,0.42,0.8,0.03,0.21,0.0,0.0,0.0,0.0,0.01,-0.01,168.9,0.01,
772,2026-08-18 08:15:00+00:00,XRPUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.84,3.8,3.17,0.42,0.8,0.15,0.24,0.0,0.0,0.0,0.0,0.01,-0.01,168.9,0.01,
773,2026-08-18 08:30:00+00:00,ETHUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.84,3.8,3.17,0.42,0.8,0.1,0.23,0.0,0.0,0.0,0.0,0.01,-0.01,168.89,0.02,
774,2026-08-18 08:30:00+00:00,XRPUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.84,3.8,3.17,0.42,0.8,0.08,0.27,0.0,0.0,0.0,0.0,0.01,-0.01,168.89,0.02,
775,2026-08-18 08:45:00+00:00,BTCUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.84,3.8,3.17,0.42,0.8,0.0,0.23,0.0,0.0,0.0,0.0,0.01,-0.01,168.88,0.02,
776,2026-08-18 09:15:00+00:00,XRPUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.84,3.8,3.17,0.42,0.8,0.04,0.29,0.0,0.0,0.0,0.0,0.01,-0.01,168.87,0.03,
777,2026-08-18 09:15:00+00:00,ETHUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.84,3.8,3.17,0.42,0.8,0.06,0.3,3.0,0.09,0.0,0.0,0.01,0.09,168.96,0.0,
778,2026-08-18 09:15:00+00:00,BTCUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.84,3.8,3.17,0.42,0.8,0.06,0.33,4.0,0.13,0.0,0.0,0.01,0.12,169.08,0.0,
779,2026-08-18 10:15:00+00:00,SOLUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.85,3.8,3.17,0.42,0.8,0.03,0.33,0.0,0.0,0.0,0.0,0.01,-0.01,169.08,0.0,
780,2026-08-18 10:30:00+00:00,DOGEUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.85,3.8,3.17,0.42,0.8,0.11,0.17,3.0,0.1,0.0,0.0,0.01,0.09,169.17,0.0,
781,2026-08-18 11:00:00+00:00,SOLUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.38,3.8,12.69,1.22,0.8,1.76,0.32,1.22,0.16,0.01,0.01,0.02,0.13,169.3,0.0,
782,2026-08-18 11:00:00+00:00,XRPUSDT,LONG,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.39,3.8,12.7,0.67,0.8,0.91,0.17,0.67,0.09,0.01,0.01,0.02,0.06,169.36,0.0,
783,2026-08-18 11:00:00+00:00,ETHUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.85,3.8,3.18,0.42,0.8,0.19,0.33,1.0,0.03,0.0,0.0,0.01,0.03,169.39,0.0,
784,2026-08-18 11:15:00+00:00,BTCUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.85,3.8,3.18,0.42,0.8,0.04,0.48,2.0,0.06,0.0,0.0,0.01,0.06,169.45,0.0,
785,2026-08-18 12:45:00+00:00,DOGEUSDT,SHORT,REJECTED,,,,,,,,,,,,,,,0.0,169.4464020097477,,High Risk + Low Quality + Low Profit
786,2026-08-18 13:15:00+00:00,BTCUSDT,SHORT,REJECTED,,,,,,,,,,,,,,,0.0,169.4464020097477,,High Risk + Low Quality + Low Profit
787,2026-08-18 13:15:00+00:00,ETHUSDT,SHORT,REJECTED,,,,,,,,,,,,,,,0.0,169.4464020097477,,High Risk + Low Quality + Low Profit
788,2026-08-18 14:15:00+00:00,BTCUSDT,LONG,REJECTED,,,,,,,,,,,,,,,0.0,169.4464020097477,,High Risk + Low Quality + Low Profit
789,2026-08-18 14:15:00+00:00,ETHUSDT,LONG,REJECTED,,,,,,,,,,,,,,,0.0,169.4464020097477,,High Risk + Low Quality + Low Profit
790,2026-08-18 14:15:00+00:00,DOGEUSDT,LONG,REJECTED,,,,,,,,,,,,,,,0.0,169.4464020097477,,High Risk + Low Quality + Low Profit
791,2026-08-18 20:00:00+00:00,BTCUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,2.54,3.8,9.53,0.42,0.8,0.14,0.12,9.0,0.86,0.01,0.01,0.02,0.84,170.29,0.0,
792,2026-08-18 20:30:00+00:00,XRPUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.85,3.8,3.19,0.42,0.8,0.15,0.3,1.0,0.03,0.0,0.0,0.01,0.03,170.31,0.0,
793,2026-08-18 21:00:00+00:00,DOGEUSDT,SHORT,EXECUTED,TAKE_PROFIT_HIT,LOW_RISK,3.41,3.8,12.77,0.42,0.8,0.54,0.09,0.43,0.05,0.01,0.01,0.02,0.03,170.34,0.0,
794,2026-08-18 21:00:00+00:00,SOLUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.85,3.8,3.19,0.42,0.8,0.16,0.27,7.0,0.22,0.0,0.0,0.01,0.22,170.56,0.0,
795,2026-08-18 21:15:00+00:00,ETHUSDT,SHORT,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.85,3.8,3.2,0.42,0.8,0.13,0.19,1.0,0.03,0.0,0.0,0.01,0.03,170.59,0.0,
796,2026-08-18 23:00:00+00:00,SOLUSDT,LONG,EXECUTED,TIME_CLOSE_EXIT,LOW_RISK,0.85,3.8,3.2,0.42,0.8,0.17,0.29,2.0,0.06,0.0,0.0,0.01,0.06,170.65,0.0,
